CensusTract,County,Borough,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
36061015100,New York,Manhattan,7481,3164,4317,27.9,45.5,9.0,0.0,15.3,5422,67125.0,20946.0,75573.0,15877.0,21.9,37.3,58.5,10.4,25.9,0.0,5.1,4.6,0.0,61.2,21.4,8.4,4.6,32.4,3497,82.9,11.3,5.8,0.0,6.2
36061015200,New York,Manhattan,7574,3172,4402,23.0,53.3,9.3,0.0,10.0,5334,82308.0,23320.0,68521.0,9162.0,13.1,4.4,64.1,6.9,23.3,3.6,2.1,6.3,2.0,66.1,5.8,6.5,13.4,34.5,3973,76.4,13.6,8.9,1.0,3.1
36061015300,New York,Manhattan,9358,4329,5029,10.6,78.4,1.3,0.2,7.9,6739,140083.0,38731.0,117172.0,20014.0,4.0,0.0,73.3,4.6,21.7,0.0,0.4,3.2,1.5,53.0,23.4,12.3,6.6,25.4,5380,82.8,5.2,12.0,0.0,6.1
36061015400,New York,Manhattan,14693,6340,8353,12.4,69.8,4.1,0.0,9.3,11087,80803.0,14490.0,56872.0,6487.0,9.2,5.1,65.7,7.5,22.1,0.4,4.3,4.6,3.9,67.1,14.5,4.9,5.0,37.9,8558,84.1,7.4,8.5,0.0,6.8
36061015500,New York,Manhattan,10151,4399,5752,1.7,79.6,1.4,0.0,11.8,7798,106157.0,21696.0,84369.0,9487.0,5.8,6.3,73.2,6.0,19.8,0.0,1.0,5.1,1.9,64.0,12.3,4.5,12.1,29.7,5471,80.0,7.9,12.1,0.0,7.5
36061015601,New York,Manhattan,5408,2407,3001,13.6,64.9,5.2,0.0,14.6,4184,88620.0,9491.0,64135.0,8537.0,9.7,23.0,67.0,6.7,23.5,1.9,0.8,10.1,1.5,67.0,14.1,2.2,5.1,35.3,4097,83.6,10.1,5.8,0.5,2.5
36061015602,New York,Manhattan,2217,942,1275,40.7,19.5,17.0,0.0,21.3,1595,50455.0,10657.0,38823.0,8410.0,21.7,29.2,46.1,20.0,30.6,0.0,3.3,3.8,1.8,82.2,8.8,0.0,3.4,32.6,1073,82.4,13.1,4.5,0.0,10.1
36061015700,New York,Manhattan,9521,5059,4462,7.0,81.9,1.4,0.0,6.7,7129,122734.0,34648.0,95542.0,13515.0,6.5,0.0,76.4,5.3,15.0,0.0,3.2,3.7,2.0,63.9,14.8,2.8,12.8,28.3,6366,84.1,4.1,11.9,0.0,3.7
36061015801,New York,Manhattan,5799,2518,3281,7.0,80.1,3.5,0.0,6.8,4081,136750.0,37809.0,116699.0,22654.0,4.8,6.7,75.6,8.3,14.3,0.8,1.1,4.6,0.9,61.9,15.3,8.0,9.3,29.1,3160,82.2,8.5,9.3,0.0,6.1
36061015802,New York,Manhattan,4808,2175,2633,11.2,57.9,4.9,0.0,22.0,3449,100642.0,17446.0,63064.0,9396.0,5.7,3.1,74.2,5.4,15.8,1.8,2.8,4.5,0.2,67.5,23.1,2.2,2.5,28.7,2966,89.2,6.1,4.7,0.0,4.6
36061015900,New York,Manhattan,9120,4182,4938,6.2,83.4,2.5,0.0,6.4,7518,117900.0,17123.0,105968.0,13291.0,10.9,0.0,78.3,5.1,15.7,0.0,0.9,2.9,1.5,73.2,7.9,5.4,9.1,30.1,6364,86.2,6.4,7.4,0.0,1.3
36061016001,New York,Manhattan,3861,1806,2055,5.8,84.4,0.3,0.0,6.9,2753,222222.0,33480.0,189772.0,27926.0,2.0,0.9,80.8,5.6,11.6,1.9,0.0,13.8,2.3,41.8,8.8,14.7,18.5,33.5,1759,78.3,6.5,14.6,0.6,4.3
36061016002,New York,Manhattan,3562,1629,1933,10.8,65.0,4.0,0.0,15.3,2383,87167.0,27892.0,78935.0,18059.0,11.0,5.3,71.2,9.9,17.2,1.0,0.6,5.6,0.0,46.6,33.4,3.0,11.4,24.1,1730,83.8,3.1,12.5,0.6,5.0
36061016100,New York,Manhattan,6189,2834,3355,4.0,84.0,2.3,0.1,7.4,4769,126727.0,14242.0,127463.0,25790.0,2.8,0.0,78.1,3.9,17.3,0.0,0.8,6.0,1.2,65.3,15.3,8.3,3.9,29.5,4210,84.8,8.3,7.0,0.0,4.1
36061016200,New York,Manhattan,9195,4069,5126,50.7,6.9,36.5,0.0,4.8,6542,21577.0,5389.0,15640.0,2245.0,40.1,54.9,38.1,20.4,24.5,5.2,11.9,11.1,0.4,58.3,21.9,3.4,4.9,33.8,2825,82.2,14.4,3.4,0.0,22.8
36061016300,New York,Manhattan,7101,3433,3668,4.7,80.0,1.0,0.0,12.7,5173,109971.0,14613.0,109915.0,20153.0,8.6,2.4,79.1,2.4,17.6,0.5,0.5,3.8,0.0,71.0,11.4,4.9,8.9,29.1,3820,85.0,5.8,9.3,0.0,4.3
36061016400,New York,Manhattan,6901,2920,3981,44.2,13.8,26.8,0.0,11.6,4149,33493.0,9622.0,34244.0,10606.0,24.1,32.3,47.4,15.5,22.7,1.6,12.8,8.9,0.0,66.2,17.5,6.1,1.2,36.9,3239,85.4,11.6,3.0,0.0,11.1
36061016500,New York,Manhattan,6760,3163,3597,12.6,74.1,5.1,0.0,5.7,5195,126346.0,25220.0,115152.0,15800.0,6.2,0.0,71.5,9.3,17.3,1.5,0.4,5.9,1.4,71.2,6.3,3.7,11.6,33.9,3973,85.7,4.5,9.9,0.0,4.1
36061016600,New York,Manhattan,7313,3740,3573,55.6,24.0,14.4,0.0,4.4,4908,35306.0,6662.0,28460.0,4960.0,24.5,30.4,39.8,28.9,18.4,8.6,4.3,3.2,0.6,71.9,16.0,3.0,5.2,30.8,3980,87.6,6.4,6.1,0.0,8.3
36061016700,New York,Manhattan,6468,3065,3403,6.8,82.9,0.4,0.0,8.4,4786,113276.0,18067.0,119661.0,16231.0,8.0,7.9,79.3,5.1,14.2,0.5,1.0,3.0,2.2,67.7,11.6,5.1,10.4,26.7,3772,80.8,4.5,14.4,0.4,4.1
36061016800,New York,Manhattan,4693,1989,2704,41.1,17.8,34.4,0.0,5.1,3408,26136.0,7756.0,27423.0,6873.0,37.5,52.6,45.2,21.6,24.9,0.0,8.4,8.6,0.9,69.9,15.7,4.3,0.6,35.2,1496,91.0,3.9,5.1,0.0,15.1
36061016900,New York,Manhattan,7864,3547,4317,6.3,80.9,2.7,0.0,8.0,5868,107401.0,32267.0,90625.0,17338.0,7.5,0.0,72.4,3.8,19.4,0.5,3.8,2.7,0.0,73.9,7.3,8.2,7.9,30.4,4837,80.4,7.9,11.7,0.0,3.3
36061017000,New York,Manhattan,7824,3489,4335,46.9,7.9,25.2,0.0,16.1,5237,30711.0,7237.0,20680.0,2607.0,30.1,31.1,33.4,32.0,22.6,3.7,8.4,4.1,0.6,82.4,10.3,1.7,0.8,36.9,3259,80.9,15.1,3.7,0.3,12.8
36061017100,New York,Manhattan,9135,4464,4671,10.9,75.1,6.3,0.0,4.8,6870,115331.0,31450.0,108407.0,21130.0,8.4,0.0,71.6,10.1,16.3,1.9,0.0,4.5,2.1,77.7,6.2,2.6,7.0,30.6,5855,79.8,7.1,12.7,0.4,3.9
36061017200,New York,Manhattan,5655,3075,2580,62.9,9.5,21.8,0.0,4.5,3438,35017.0,5821.0,21370.0,3365.0,22.5,32.9,27.1,36.9,18.8,10.7,6.4,4.5,1.1,72.5,11.4,3.2,7.3,32.0,2578,76.9,9.9,11.2,2.0,13.1
36061017300,New York,Manhattan,8486,3754,4732,20.2,62.8,4.0,0.0,9.6,6454,113750.0,14700.0,87900.0,17607.0,3.9,0.0,66.6,7.8,19.2,5.0,1.4,6.6,2.6,73.6,4.0,4.0,9.1,35.4,5134,86.4,4.5,8.7,0.4,3.2
36061017401,New York,Manhattan,4127,1910,2217,46.4,12.8,34.9,0.0,5.9,2684,21435.0,6042.0,26454.0,7199.0,36.6,50.3,39.1,28.6,22.9,3.5,5.8,6.2,6.5,68.4,5.6,3.9,9.5,39.6,1492,78.1,15.5,6.4,0.0,10.4
36061017402,New York,Manhattan,2309,1036,1273,31.1,17.3,40.9,0.0,5.7,1624,37426.0,15350.0,23962.0,4066.0,29.1,26.0,42.8,17.9,31.3,5.5,2.5,8.1,0.2,66.4,14.8,3.2,7.3,31.6,987,83.0,14.4,2.6,0.0,13.6
36061017500,New York,Manhattan,10840,5209,5631,14.2,77.4,3.8,0.2,2.9,7942,137344.0,30453.0,95772.0,14955.0,3.5,0.0,80.3,4.0,13.7,0.8,1.1,4.5,1.7,71.3,6.9,6.9,8.8,27.2,5915,77.6,6.6,15.8,0.0,4.2
36061017700,New York,Manhattan,9522,3676,5846,30.1,42.9,13.9,0.0,8.4,7169,77957.0,19064.0,72356.0,13848.0,17.7,25.3,64.5,16.0,16.5,1.6,1.3,10.0,4.2,66.3,8.8,4.6,6.2,33.7,4793,79.1,14.6,6.3,0.0,5.6
36061017800,New York,Manhattan,3825,1664,2161,52.7,20.8,16.5,0.0,6.5,2567,32896.0,9025.0,21067.0,2566.0,24.6,32.9,24.1,31.5,33.0,1.9,9.6,4.8,0.5,69.8,18.8,2.0,4.0,36.5,1869,90.0,7.4,2.6,0.0,7.6
36061017900,New York,Manhattan,9064,3946,5118,21.0,66.9,2.8,0.0,7.0,6213,75997.0,12074.0,71123.0,15970.0,10.8,6.9,68.9,14.0,12.5,3.7,0.9,7.9,0.0,71.3,5.7,4.4,10.8,32.5,5067,81.0,7.7,11.3,0.0,5.3
36061018000,New York,Manhattan,8275,3722,4553,62.0,5.2,20.5,0.0,10.1,5031,31842.0,4386.0,20008.0,3678.0,25.7,29.5,36.2,28.0,23.0,5.0,7.7,3.3,0.9,79.1,12.7,2.7,1.3,34.6,3529,93.7,4.6,1.7,0.0,10.9
36061018100,New York,Manhattan,9008,4127,4881,14.5,57.6,17.1,0.0,7.7,6796,70075.0,24512.0,65581.0,12872.0,7.4,1.9,65.8,10.5,20.0,2.6,1.1,9.1,0.9,69.7,11.2,2.2,7.0,30.8,4265,79.2,13.5,6.6,0.7,13.6
36061018200,New York,Manhattan,7206,3568,3638,62.1,7.6,21.2,0.0,6.5,4623,23451.0,5972.0,16787.0,3556.0,43.0,59.1,21.7,43.8,23.0,3.2,8.3,4.3,0.0,82.7,7.7,2.4,2.9,33.3,2868,87.5,9.3,3.1,0.0,9.6
36061018300,New York,Manhattan,8232,3789,4443,16.5,70.1,3.0,0.4,8.7,6761,100956.0,33658.0,81041.0,11007.0,6.4,0.0,74.5,8.6,13.9,0.8,2.1,6.4,1.9,67.4,12.4,4.2,7.7,30.9,5702,70.1,11.0,18.9,0.0,3.9
36061018400,New York,Manhattan,7796,3487,4309,51.1,5.3,35.7,0.0,6.2,5126,25581.0,3819.0,20311.0,4797.0,33.2,47.1,32.2,27.1,27.0,1.4,12.3,14.5,2.6,70.3,8.8,1.7,2.1,36.6,2946,84.0,14.1,1.9,0.0,9.6
36061018500,New York,Manhattan,5174,2199,2975,7.8,56.9,15.4,0.2,15.0,3734,91776.0,20338.0,66085.0,7357.0,7.2,0.0,75.7,3.1,21.2,0.0,0.0,6.1,1.9,71.8,5.5,5.1,9.6,35.8,2750,85.3,11.8,2.9,0.0,8.0
36061018600,New York,Manhattan,7310,3011,4299,38.7,3.4,51.1,0.1,4.6,4686,24769.0,11011.0,14211.0,2474.0,44.4,57.0,22.1,41.5,18.6,0.7,17.2,1.5,0.0,80.6,5.5,0.0,12.4,35.4,2407,81.7,12.0,6.4,0.0,8.3
36061018700,New York,Manhattan,8310,4180,4130,10.0,72.7,5.8,0.0,9.5,6260,110385.0,14268.0,70361.0,9290.0,12.0,14.3,78.6,9.0,9.4,1.3,1.7,12.0,1.5,60.4,10.7,6.2,9.1,31.5,5158,72.3,8.9,17.4,1.4,5.3
36061018800,New York,Manhattan,5452,2857,2595,54.5,17.2,22.9,0.0,4.1,2529,29146.0,7673.0,19456.0,2869.0,29.7,38.1,30.1,32.9,20.9,6.1,10.1,7.1,5.2,71.6,13.6,1.4,1.2,34.0,2292,89.7,9.4,0.9,0.0,12.5
36061018900,New York,Manhattan,12825,4805,8020,45.9,22.6,23.1,0.2,4.6,8363,28158.0,6515.0,30439.0,5576.0,36.0,43.4,55.1,26.3,11.3,1.7,5.5,4.9,1.8,75.7,12.1,3.3,2.2,35.7,4805,84.0,11.9,4.1,0.0,16.5
36061019000,New York,Manhattan,3194,1498,1696,12.5,15.9,58.7,1.0,9.3,2157,58750.0,11440.0,43747.0,7828.0,17.7,13.3,59.4,16.4,17.8,1.0,5.4,6.4,1.6,78.0,6.8,3.1,4.0,34.9,1547,78.9,14.6,6.5,0.0,4.8
36061019100,New York,Manhattan,9545,4107,5438,12.1,68.3,7.7,0.0,8.1,7474,83188.0,20825.0,71846.0,7178.0,10.2,9.1,74.4,7.5,15.1,2.8,0.2,4.7,1.6,70.0,14.2,3.8,5.7,31.4,6057,73.5,12.1,14.4,0.0,5.0
36061019200,New York,Manhattan,4066,1642,2424,56.3,1.7,36.6,0.0,3.9,2279,16206.0,1956.0,12211.0,4158.0,56.6,68.9,18.1,43.2,23.6,2.8,12.4,7.0,0.0,77.2,10.0,2.9,2.9,33.7,1012,79.0,15.3,5.7,0.0,18.8
36061019300,New York,Manhattan,9327,4466,4861,44.7,34.8,11.2,0.0,7.1,6893,32236.0,11012.0,28090.0,5650.0,32.1,18.6,50.5,23.1,16.7,4.3,5.4,5.7,0.5,71.6,19.0,3.2,0.0,30.1,4128,83.4,8.2,8.4,0.0,12.0
36061019400,New York,Manhattan,6861,3165,3696,56.3,4.9,33.6,0.0,2.4,4183,27273.0,11367.0,12876.0,2038.0,54.5,74.4,9.8,34.3,40.0,6.7,9.1,7.8,3.1,70.6,14.5,0.0,4.0,32.2,2178,78.1,18.1,0.0,3.8,9.7
36061019500,New York,Manhattan,7608,3374,4234,18.2,65.6,1.7,0.0,12.3,5530,117045.0,25802.0,71348.0,9226.0,12.3,4.8,74.2,8.2,13.3,1.7,2.6,6.0,1.0,76.0,7.3,2.2,7.5,37.2,4306,81.8,6.9,10.7,0.6,6.6
36061019600,New York,Manhattan,4327,2108,2219,48.9,9.7,29.2,0.0,5.1,2939,19045.0,5094.0,19636.0,3260.0,37.3,45.8,34.7,22.7,34.6,3.3,4.8,3.4,0.8,80.2,7.3,3.1,5.2,35.6,1640,84.3,12.4,3.3,0.0,9.2
36061019701,New York,Manhattan,939,397,542,19.0,45.8,6.5,0.0,27.5,545,72000.0,21439.0,57343.0,16504.0,36.9,59.1,69.5,2.1,20.0,2.8,5.6,5.3,2.9,70.3,10.8,2.2,8.6,31.2,430,69.3,7.4,23.3,0.0,8.1
36061019702,New York,Manhattan,2127,1101,1026,23.2,32.8,34.0,0.0,8.4,1662,63135.0,21333.0,42474.0,7252.0,25.7,42.5,57.3,20.3,16.4,1.5,4.5,3.8,1.3,67.7,6.7,4.9,15.6,31.2,1229,76.3,18.5,5.2,0.0,5.5
36061019800,New York,Manhattan,2513,1211,1302,14.7,14.2,64.6,0.3,6.2,1890,70481.0,17336.0,43718.0,10344.0,16.8,13.5,70.7,11.4,15.1,0.0,2.8,10.2,2.3,65.9,9.6,4.3,7.8,29.6,1345,69.1,23.6,7.3,0.0,9.1
36061019900,New York,Manhattan,9722,3974,5748,10.8,63.6,6.2,0.1,15.8,7132,76902.0,8994.0,46120.0,10273.0,19.2,1.8,76.1,7.7,10.6,2.2,3.4,5.2,2.4,53.5,30.7,3.7,4.5,28.0,4163,83.8,8.8,7.4,0.0,6.4
36061020000,New York,Manhattan,3176,1287,1889,17.0,23.0,51.5,0.0,3.5,2266,66000.0,16866.0,40761.0,5490.0,12.4,3.6,60.8,21.4,13.5,0.0,4.4,9.0,0.9,70.6,9.4,0.7,9.3,32.4,1783,72.6,12.6,14.8,0.0,3.1
36061020101,New York,Manhattan,1807,797,1010,11.0,54.3,14.1,2.4,14.7,1426,82353.0,14454.0,26527.0,6601.0,16.2,10.4,66.2,8.5,25.3,0.0,0.0,1.2,1.2,38.4,48.6,0.0,10.6,18.5,435,82.3,7.1,10.6,0.0,4.2
36061020102,New York,Manhattan,4290,1879,2411,22.3,23.1,48.7,0.0,3.3,2805,54563.0,6386.0,39145.0,6687.0,18.5,17.5,50.8,17.8,21.6,3.7,6.1,8.3,0.4,71.8,10.7,2.4,6.3,32.9,2319,75.4,17.4,7.2,0.0,9.3
36061020300,New York,Manhattan,3142,1442,1700,9.4,54.8,12.2,1.1,18.0,2358,36667.0,16046.0,10478.0,2895.0,26.6,11.3,55.3,6.7,35.4,0.0,2.5,3.6,0.9,35.4,49.2,0.8,10.2,22.2,790,83.5,11.3,5.2,0.0,6.7
36061020500,New York,Manhattan,5069,1677,3392,7.8,68.2,7.6,0.0,14.6,3860,111875.0,30984.0,45187.0,8656.0,3.9,0.0,72.3,11.6,14.1,0.4,1.7,6.3,0.4,36.0,40.1,3.2,14.0,24.2,1740,86.3,5.2,8.4,0.0,5.1
36061020600,New York,Manhattan,2949,1575,1374,19.0,11.8,62.9,0.0,3.6,2070,39468.0,8268.0,27499.0,4257.0,25.1,26.2,45.5,20.8,23.8,5.2,4.7,6.3,0.0,71.3,17.7,0.0,4.7,33.0,1311,75.4,18.8,5.8,0.0,8.2
36061020701,New York,Manhattan,3392,1464,1928,15.3,52.2,4.4,0.0,24.8,2119,60798.0,11831.0,32757.0,5721.0,29.6,5.8,83.8,7.0,7.7,1.5,0.0,1.2,0.5,31.4,53.0,0.8,13.1,19.7,1478,89.0,5.5,5.4,0.0,2.4
36061020800,New York,Manhattan,5320,2758,2562,11.9,21.8,53.3,0.0,7.2,3683,42220.0,8831.0,37019.0,7619.0,25.6,50.1,42.3,13.7,30.4,3.5,10.1,8.8,2.1,70.8,7.1,4.9,6.3,36.4,2695,78.7,11.1,10.2,0.0,11.0
36061020901,New York,Manhattan,4064,1858,2206,41.1,3.5,50.0,0.0,3.1,2837,32848.0,10865.0,15769.0,2842.0,35.4,46.5,31.3,31.8,29.9,0.0,7.1,3.1,0.0,84.0,7.5,0.0,5.3,34.5,1474,74.4,19.1,6.6,0.0,6.8
36061021000,New York,Manhattan,7084,3056,4028,27.5,4.7,63.4,0.0,1.5,4699,29811.0,4644.0,20119.0,3101.0,34.5,56.4,39.5,18.5,28.9,4.6,8.4,7.4,0.7,80.5,6.9,1.2,3.3,39.7,2560,67.0,27.1,5.9,0.0,11.8
36061021100,New York,Manhattan,10211,5074,5137,18.2,35.1,16.6,0.0,26.5,6139,53389.0,15849.0,33953.0,6508.0,29.5,14.9,63.3,12.4,17.3,2.3,4.8,6.8,0.5,63.7,19.6,2.8,6.6,33.4,4337,78.2,12.5,9.2,0.0,5.5
36061021200,New York,Manhattan,4412,1945,2467,23.8,7.1,63.2,0.0,4.4,3295,52263.0,5507.0,33904.0,5647.0,9.2,3.7,64.9,14.5,19.6,0.0,1.1,11.0,1.1,65.1,14.6,1.0,7.3,31.4,1972,81.1,15.8,3.0,0.0,14.7
36061021303,New York,Manhattan,6087,3233,2854,28.0,10.7,57.4,0.0,2.4,3379,37628.0,7577.0,20121.0,3277.0,34.7,64.8,32.1,36.0,17.4,3.3,11.3,9.8,0.3,71.6,8.0,0.5,9.9,36.9,3146,78.4,12.3,9.3,0.0,4.1
36061021400,New York,Manhattan,3007,1185,1822,8.0,5.6,81.7,0.2,1.0,2467,44405.0,6150.0,30761.0,3769.0,25.6,42.4,47.7,24.2,23.3,1.0,3.7,4.4,1.5,77.9,10.1,1.4,4.8,40.3,1726,70.7,25.3,4.0,0.0,11.0
36061021500,New York,Manhattan,3756,1728,2028,21.1,14.2,61.4,0.0,2.2,1948,33477.0,7115.0,17403.0,2553.0,28.3,28.4,31.8,27.2,32.1,2.3,6.7,7.0,0.0,71.9,10.2,3.4,7.5,31.2,1410,75.9,16.7,7.4,0.0,9.6
36061021600,New York,Manhattan,8413,3969,4444,14.5,24.4,55.1,0.0,3.6,5995,46250.0,6779.0,36927.0,4871.0,23.6,21.2,49.0,19.4,25.6,2.4,3.6,9.1,0.0,76.7,5.8,3.6,4.8,32.5,4158,77.9,16.6,5.5,0.0,8.2
36061021703,New York,Manhattan,8,0,8,0.0,100.0,0.0,0.0,0.0,8,,,,,0.0,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,,4,100.0,0.0,0.0,0.0,0.0
36061021800,New York,Manhattan,7569,3777,3792,16.8,19.0,59.2,0.0,3.1,5145,47155.0,9711.0,27843.0,5584.0,39.0,55.1,49.0,26.9,15.8,0.3,7.9,5.1,0.6,75.6,9.1,2.7,6.9,34.4,3211,84.6,9.2,6.2,0.0,12.5
36061021900,New York,Manhattan,6401,2665,3736,56.6,3.9,36.1,0.0,1.7,3915,19025.0,5379.0,11947.0,2326.0,43.0,66.6,22.0,25.0,38.6,0.9,13.6,3.3,1.0,86.0,7.0,0.0,2.8,40.7,1993,79.4,19.4,1.2,0.0,9.0
36061022000,New York,Manhattan,5379,2697,2682,16.7,14.6,59.8,0.0,5.2,3583,47808.0,10415.0,36435.0,6590.0,22.5,30.3,44.4,15.2,30.3,4.6,5.5,9.8,1.6,76.5,7.4,1.1,3.6,37.6,2657,74.5,19.7,5.8,0.0,8.3
36061022102,New York,Manhattan,2351,1148,1203,5.3,22.1,58.7,0.0,7.0,1705,42284.0,14016.0,35052.0,5527.0,14.5,4.8,50.3,27.5,18.3,3.4,0.5,7.4,2.9,73.8,7.5,3.6,4.8,37.9,1317,66.7,22.6,10.7,0.0,10.6
36061022200,New York,Manhattan,3089,1342,1747,15.3,27.5,53.0,0.2,3.0,1991,32361.0,14495.0,33253.0,6098.0,42.8,57.9,59.7,18.8,19.3,1.6,0.5,2.4,4.2,80.3,4.9,3.3,4.9,36.4,1157,77.3,11.1,11.6,0.0,6.8
36061022301,New York,Manhattan,7967,3861,4106,72.7,12.7,9.4,0.0,3.6,4356,37500.0,4507.0,17791.0,2617.0,24.6,36.8,35.7,30.9,17.7,5.2,10.5,6.4,0.9,85.0,5.8,0.2,1.7,38.6,4317,80.5,15.4,4.0,0.0,9.6
36061022302,New York,Manhattan,3432,1325,2107,56.7,12.5,24.5,0.0,5.2,2440,24241.0,5099.0,17948.0,2875.0,36.8,32.4,32.8,32.9,29.5,2.2,2.6,4.6,5.1,71.6,7.3,4.3,7.1,41.1,1550,77.3,12.0,10.7,0.0,14.6
36061022400,New York,Manhattan,7962,3671,4291,31.7,6.2,59.4,0.3,1.2,5053,25000.0,7981.0,17025.0,4053.0,45.5,59.9,30.8,28.0,29.7,4.7,6.9,7.1,1.5,73.6,5.6,4.3,7.8,37.0,2789,83.4,12.7,3.8,0.0,11.7
36061022500,New York,Manhattan,10269,4852,5417,58.5,13.4,21.9,0.3,3.0,6087,48157.0,12687.0,22172.0,2678.0,27.2,37.9,31.3,29.7,25.8,7.7,5.4,5.8,4.4,73.9,7.7,2.1,6.2,38.4,5003,77.8,12.0,10.2,0.0,12.2
36061022600,New York,Manhattan,4235,2031,2204,17.4,10.3,68.4,0.5,2.4,2883,36627.0,10037.0,27968.0,4443.0,34.4,40.4,46.5,25.2,16.1,2.6,9.6,7.5,1.4,78.4,6.1,0.9,5.7,36.2,1961,69.6,20.2,10.2,0.0,7.2
36061022700,New York,Manhattan,5319,2451,2868,30.6,18.4,43.4,0.0,4.3,3925,47597.0,6894.0,33640.0,7494.0,26.8,27.0,50.4,25.6,16.9,1.7,5.5,3.7,0.0,77.8,7.5,4.9,6.1,35.6,2798,84.5,9.1,6.4,0.0,9.9
36061022800,New York,Manhattan,5814,2650,3164,12.9,12.3,63.7,0.7,2.6,4407,33910.0,14353.0,28034.0,4948.0,30.5,25.6,45.9,28.2,18.9,1.3,5.7,6.0,3.2,66.0,7.9,7.8,9.1,39.9,2662,73.6,20.7,5.7,0.0,20.8
36061022900,New York,Manhattan,8598,3775,4823,52.4,14.7,27.2,0.0,2.9,5188,34898.0,9962.0,21559.0,3199.0,28.8,37.5,30.2,28.8,24.9,9.5,6.7,9.5,2.1,70.7,5.4,4.2,8.1,41.5,4137,78.4,11.2,10.4,0.0,14.5
36061023000,New York,Manhattan,9259,4572,4687,27.8,8.1,60.0,0.0,1.0,6473,35569.0,6368.0,25630.0,3970.0,27.7,18.8,27.8,25.7,26.4,4.1,16.1,6.1,4.0,70.6,11.0,2.4,6.0,38.5,4454,79.6,15.7,4.7,0.0,13.9
36061023100,New York,Manhattan,6890,2964,3926,47.8,21.1,25.5,0.0,2.0,4126,45262.0,10533.0,28203.0,4707.0,22.1,20.6,45.1,22.8,23.5,2.4,6.3,9.7,2.9,81.7,1.3,3.2,1.3,39.0,3770,83.3,9.9,6.4,0.4,9.7
36061023200,New York,Manhattan,8370,3876,4494,33.2,3.2,59.9,0.6,2.1,4972,28800.0,3316.0,14859.0,2276.0,30.2,33.8,25.0,31.5,27.3,5.9,10.3,10.4,6.2,71.7,3.9,5.4,2.4,37.7,3447,74.8,15.8,9.4,0.0,18.4
36061023300,New York,Manhattan,6808,3763,3045,45.2,16.9,29.7,0.0,3.6,4289,41552.0,8931.0,26751.0,5143.0,26.0,39.3,29.4,33.6,21.1,5.5,10.5,5.9,4.8,73.0,6.0,1.9,8.3,36.0,3633,81.3,7.2,11.6,0.0,6.4
36061023400,New York,Manhattan,5225,2654,2571,27.2,8.5,59.7,1.0,0.7,3347,38854.0,13711.0,24034.0,3730.0,31.7,48.6,34.4,34.0,25.5,3.4,2.7,11.2,1.1,73.6,6.7,1.3,6.1,34.9,2599,79.7,13.8,6.5,0.0,18.9
36061023501,New York,Manhattan,6647,3695,2952,43.2,10.2,37.3,0.0,3.5,3610,34846.0,7530.0,21458.0,4023.0,41.3,69.7,36.9,33.6,16.3,2.0,11.2,14.4,2.9,72.9,4.3,0.5,5.0,39.3,2833,79.2,14.5,6.4,0.0,14.0
36061023502,New York,Manhattan,1840,895,945,16.5,13.0,67.8,0.0,0.0,1082,29293.0,5717.0,19405.0,2664.0,22.2,22.4,33.3,32.8,23.0,2.2,8.7,5.3,0.7,76.9,5.2,4.9,7.1,43.8,897,80.8,12.7,6.5,0.0,14.7
36061023600,New York,Manhattan,7004,2991,4013,19.7,0.9,76.1,0.3,0.7,4768,36540.0,3055.0,26711.0,8585.0,18.5,20.0,22.7,30.2,36.9,0.9,9.3,7.9,3.4,77.5,10.4,0.8,0.0,35.9,2371,75.7,21.9,2.4,0.0,23.8
36061023700,New York,Manhattan,7450,4223,3227,51.1,11.9,30.4,0.3,3.1,4988,37232.0,8333.0,21623.0,3323.0,17.2,20.1,31.1,30.8,28.6,2.9,6.5,7.6,0.7,78.3,7.3,4.2,1.9,41.1,4047,80.4,12.7,6.9,0.0,8.3
36061023801,New York,Manhattan,9403,4417,4986,14.4,41.8,12.5,0.0,27.1,4758,86712.0,13592.0,50463.0,6122.0,10.2,4.1,73.6,6.4,16.6,0.7,2.7,5.6,0.3,79.6,5.1,7.7,1.6,37.0,4970,80.4,16.7,2.9,0.0,5.1
36061023802,New York,Manhattan,2380,1189,1191,15.4,48.3,19.8,0.0,14.9,1431,114545.0,18462.0,39679.0,9575.0,18.2,5.9,80.9,4.1,12.3,2.7,0.0,5.1,0.0,70.9,7.7,8.8,7.5,39.9,822,76.4,19.1,4.5,0.0,7.0
36061023900,New York,Manhattan,2810,1253,1557,49.1,7.7,38.5,0.0,1.3,1914,41036.0,12263.0,23321.0,3991.0,22.6,30.8,42.3,28.7,18.2,1.6,9.2,17.5,4.9,64.1,5.2,4.7,3.6,42.8,1426,73.4,17.3,9.3,0.0,14.0
